gene	pDN	pGOF	pLOF	pDN_missing	pGOF_missing	pLOF_missing	pfam_family	is_singleton_family_badonyi	pDN_familyresid	pGOF_familyresid	pLOF_familyresid	pDN_familyresid_missing	pGOF_familyresid_missing	pLOF_familyresid_missing
MRPS14	0.60764	0.472484	0.371333	0.0	0.0	0.0	PF00253	1	0.0	0.0	0.0	1.0	1.0	1.0
MRPS2	0.578452	0.425454	0.424931	0.0	0.0	0.0	PF00318	1	0.0	0.0	0.0	1.0	1.0	1.0
MRPS22	0.667378999999999	0.638842	0.284084	0.0	0.0	0.0	PF10245	1	0.0	0.0	0.0	1.0	1.0	1.0
MRPS23	0.724248	0.761957	0.236559	0.0	0.0	0.0	PF10484	1	0.0	0.0	0.0	1.0	1.0	1.0
MRPS28	0.711582	0.517033	0.444642	0.0	0.0	0.0	PF10246	1	0.0	0.0	0.0	1.0	1.0	1.0
MRPS34	0.47589	0.76714	0.353726	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
MRPS7	0.723507	0.469941	0.29998	0.0	0.0	0.0	PF00177	1	0.0	0.0	0.0	1.0	1.0	1.0
MSH2	0.455564	0.321013	0.598656	0.0	0.0	0.0	PF01624	0	-0.08027000000000001	-0.053976000000000024	0.12774999999999997	0.0	0.0	0.0
MSH6	0.616104	0.428965	0.343156	0.0	0.0	0.0	PF01624	0	0.08026999999999995	0.05397599999999997	-0.12774999999999997	0.0	0.0	0.0
MSL2	0.262693	0.190973	0.772265	0.0	0.0	0.0	PF16682	1	0.0	0.0	0.0	1.0	1.0	1.0
MSL3	0.235585	0.182143	0.812009	0.0	0.0	0.0	PF05712	1	0.0	0.0	0.0	1.0	1.0	1.0
MSRB3	0.675612	0.600506	0.32416	0.0	0.0	0.0	PF01641	1	0.0	0.0	0.0	1.0	1.0	1.0
MSX1	0.650889	0.37162	0.650071	0.0	0.0	0.0	PF00046	0	0.05309688235294119	-0.0383195294117647	-0.007958823529411796	0.0	0.0	0.0
MSX2	0.681619	0.356984	0.606429	0.0	0.0	0.0	PF00046	0	0.08382688235294111	-0.05295552941176468	-0.051600823529411755	0.0	0.0	0.0
MT-TP	0.622559	0.560552	0.372742	1.0	1.0	1.0		1	0.0	0.0	0.0	1.0	1.0	1.0
MTAP	0.636347	0.553727	0.426679	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
MTFMT	0.623879	0.489561	0.315993	0.0	0.0	0.0	PF02911	1	0.0	0.0	0.0	1.0	1.0	1.0
MTHFD1	0.694578	0.579152	0.328493	0.0	0.0	0.0	PF01268	1	0.0	0.0	0.0	1.0	1.0	1.0
MTHFR	0.668856	0.514201	0.248587	0.0	0.0	0.0	PF02219	1	0.0	0.0	0.0	1.0	1.0	1.0
MTHFS	0.659031	0.539234	0.250284	0.0	0.0	0.0	PF01812	1	0.0	0.0	0.0	1.0	1.0	1.0
MTM1	0.389116	0.404612	0.616304	0.0	0.0	0.0	PF02893	0	-0.15321300000000004	-0.09072350000000001	0.17133349999999997	0.0	0.0	0.0
MTMR2	0.695542	0.586059	0.273637	0.0	0.0	0.0	PF02893	0	0.15321299999999993	0.09072349999999996	-0.17133349999999997	0.0	0.0	0.0
MTO1	0.730116	0.524602	0.352084	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
MTOR	0.447199	0.493637	0.671594	0.0	0.0	0.0	PF02259	0	-0.12325666666666668	0.029385333333333263	0.227551	0.0	0.0	0.0
MTR	0.67339	0.54356	0.26246	0.0	0.0	0.0	PF02310	0	-0.0035290000000000044	-0.04417599999999999	-0.042289999999999994	0.0	0.0	0.0
MTRFR	0.708477	0.710952	0.321539	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
MTRR	0.617864	0.724171	0.26832	0.0	0.0	0.0	PF00667	0	0.03056749999999997	0.014068999999999998	-0.009203500000000031	0.0	0.0	0.0
MTTP	0.656018	0.377847	0.32553	0.0	0.0	0.0	PF19444	1	0.0	0.0	0.0	1.0	1.0	1.0
MUSK	0.742812	0.745652	0.276819	0.0	0.0	0.0	PF01392	0	0.09142600000000001	0.07612166666666664	-0.11199833333333337	0.0	0.0	0.0
MUTYH	0.516311	0.285059	0.417017	0.0	0.0	0.0	PF00633	1	0.0	0.0	0.0	1.0	1.0	1.0
MVK	0.708168	0.590887	0.271488	0.0	0.0	0.0	PF08544	1	0.0	0.0	0.0	1.0	1.0	1.0
MYBPC1	0.681683	0.653284	0.368101	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
MYBPC3	0.708422	0.689463	0.355927	0.0	0.0	0.0	PF00041	0	0.07408910000000013	0.015483500000000094	-0.0797232	0.0	0.0	0.0
MYCN	0.386174	0.288499	0.767684	0.0	0.0	0.0	PF00010	0	-0.11420462499999995	-0.04430837500000001	0.06487850000000006	0.0	0.0	0.0
MYF5	0.701567	0.309152	0.522819	0.0	0.0	0.0	PF01586	1	0.0	0.0	0.0	1.0	1.0	1.0
MYH3	0.879699	0.652799	0.22126	0.0	0.0	0.0	PF00063	0	0.1363926666666666	0.09803833333333334	-0.15812333333333334	0.0	0.0	0.0
MYH8	0.820164	0.607689	0.325594	0.0	0.0	0.0	PF00063	0	0.0768576666666666	0.052928333333333355	-0.053789333333333356	0.0	0.0	0.0
MYH9	0.530056	0.403794	0.591296	0.0	0.0	0.0	PF00063	0	-0.21325033333333343	-0.1509666666666667	0.2119126666666667	0.0	0.0	0.0
MYL1	0.739672	0.735581	0.271422	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
MYLK	0.659203	0.685443	0.371608	0.0	0.0	0.0	PF16620	1	0.0	0.0	0.0	1.0	1.0	1.0
MYO15A	0.731705	0.658066	0.268244	0.0	0.0	0.0	PF00373	0	0.03134900000000007	0.02473600000000009	-0.027691500000000036	0.0	0.0	0.0
MYO18B	0.731048	0.655383	0.328208	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
MYO5A	0.543785	0.555288	0.52575	0.0	0.0	0.0	PF01843	0	-0.0912695	-0.05393800000000004	0.1270635	0.0	0.0	0.0
MYO5B	0.726324	0.663164	0.271623	0.0	0.0	0.0	PF01843	0	0.0912695	0.05393799999999993	-0.12706350000000005	0.0	0.0	0.0
MYO7A	0.702777	0.670655	0.300226	0.0	0.0	0.0	PF21998	1	0.0	0.0	0.0	1.0	1.0	1.0
MYOC	0.635789	0.492637	0.392688	0.0	0.0	0.0	PF02191	1	0.0	0.0	0.0	1.0	1.0	1.0
MYOCD	0.541058	0.322344	0.61121	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
MYPN	0.700057	0.668123	0.418117	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
MYRF	0.376827	0.289251	0.79929	0.0	0.0	0.0	PF13888	1	0.0	0.0	0.0	1.0	1.0	1.0
MYT1L	0.22724	0.182885	0.869417	0.0	0.0	0.0	PF08474	1	0.0	0.0	0.0	1.0	1.0	1.0
NAA10	0.422496	0.568015	0.563255	0.0	0.0	0.0	PF00583	1	0.0	0.0	0.0	1.0	1.0	1.0
NAA15	0.44718	0.560671	0.539675	0.0	0.0	0.0	PF12569	1	0.0	0.0	0.0	1.0	1.0	1.0
NACC1	0.257605	0.297669	0.828383	0.0	0.0	0.0	PF10523	1	0.0	0.0	0.0	1.0	1.0	1.0
NADSYN1	0.715465	0.520534	0.31314	0.0	0.0	0.0	PF00795	0	0.06376099999999996	0.008094999999999963	-0.02188800000000002	0.0	0.0	0.0
NAGA	0.514035	0.584252	0.341334	0.0	0.0	0.0	PF16499	0	0.12406649999999997	0.07978700000000005	-0.1405595	0.0	0.0	0.0
NAGLU	0.591036	0.600173	0.247754	0.0	0.0	0.0	PF05089	1	0.0	0.0	0.0	1.0	1.0	1.0
NAGS	0.582712	0.455655	0.380496	0.0	0.0	0.0	PF00696	0	-0.073542	-0.056506	0.0011730000000000351	0.0	0.0	0.0
NALCN	0.767221	0.860201	0.2102	0.0	0.0	0.0	PF00520	0	0.07792931250000013	0.059525625000000026	-0.188732	0.0	0.0	0.0
NANS	0.600906	0.384146	0.313597	0.0	0.0	0.0	PF03102	1	0.0	0.0	0.0	1.0	1.0	1.0
NAPB	0.769917	0.580437	0.24624	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
NARS1	0.668826	0.617857	0.29199	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
NARS2	0.760545	0.56991	0.242627	0.0	0.0	0.0	PF00152	0	0.03235049999999995	-0.01702400000000004	-0.040889499999999995	0.0	0.0	0.0
NAXD	0.78055	0.541479	0.270572	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
NAXE	0.698567	0.557218	0.333128	0.0	0.0	0.0	PF03853	1	0.0	0.0	0.0	1.0	1.0	1.0
NBAS	0.634562	0.489942	0.380909	0.0	0.0	0.0	PF22913	1	0.0	0.0	0.0	1.0	1.0	1.0
NBEA	0.324144	0.413174	0.732082	0.0	0.0	0.0	PF02138	0	-0.16916599999999998	-0.033331	0.21032699999999993	0.0	0.0	0.0
NBN	0.536777	0.298454	0.499022	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
NCF1	0.652631	0.608622	0.377684	0.0	0.0	0.0	PF16621	1	0.0	0.0	0.0	1.0	1.0	1.0
NCF2	0.6615	0.653576	0.297668	0.0	0.0	0.0	PF00564	0	0.02083400000000002	0.011746499999999993	-0.0072289999999999854	0.0	0.0	0.0
NCF4	0.619832	0.630083	0.312126	0.0	0.0	0.0	PF00564	0	-0.020833999999999908	-0.011746500000000104	0.007229000000000041	0.0	0.0	0.0
NDE1	0.80333	0.570673	0.34736	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
NDNF	0.565049	0.401722	0.45238	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
NDP	0.350762	0.242012	0.619738	0.0	0.0	0.0	PF00007	0	-0.18002966666666664	-0.2462266666666667	0.22380266666666665	0.0	0.0	0.0
NDST1	0.325279	0.456616	0.581917	0.0	0.0	0.0	PF12062	1	0.0	0.0	0.0	1.0	1.0	1.0
NDUFA1	1.0	1.0	0.0	0.0	0.0	0.0	PF15879	1	0.0	0.0	0.0	1.0	1.0	1.0
NDUFA10	0.707687	0.506129	0.273183	0.0	0.0	0.0	PF01712	0	-0.027183500000000027	-0.009730499999999975	0.0015410000000000146	0.0	0.0	0.0
NDUFA12	0.673183	0.41261	0.311997	0.0	0.0	0.0	PF05071	1	0.0	0.0	0.0	1.0	1.0	1.0
NDUFA13	0.68007	0.729268	0.294299	0.0	0.0	0.0	PF06212	1	0.0	0.0	0.0	1.0	1.0	1.0
NDUFA2	0.609056	0.330665	0.59129	0.0	0.0	0.0	PF05047	1	0.0	0.0	0.0	1.0	1.0	1.0
NDUFA6	0.726832	0.653281	0.336947	0.0	0.0	0.0	PF13233	1	0.0	0.0	0.0	1.0	1.0	1.0
NDUFA8	0.622761	0.58377	0.233704	0.0	0.0	0.0	PF06747	1	0.0	0.0	0.0	1.0	1.0	1.0
NDUFA9	0.712527	0.562146	0.328878	0.0	0.0	0.0	PF01370	1	0.0	0.0	0.0	1.0	1.0	1.0
NDUFAF2	0.770012	0.560395	0.172033	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
NDUFAF8	0.655264	0.621914	0.265405	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
NDUFB11	0.431921	0.513288	0.523202	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
NDUFB3	0.710855	0.501268	0.367863	0.0	0.0	0.0	PF08122	1	0.0	0.0	0.0	1.0	1.0	1.0
NDUFB8	0.634468	0.573878	0.295308	0.0	0.0	0.0	PF05821	1	0.0	0.0	0.0	1.0	1.0	1.0
NDUFB9	0.721461	0.718608	0.212539	0.0	0.0	0.0	PF05347	0	-0.06931450000000006	0.023612500000000036	-0.026038499999999992	0.0	0.0	0.0
NDUFS1	0.619239	0.511484	0.402802	0.0	0.0	0.0	PF13510	1	0.0	0.0	0.0	1.0	1.0	1.0
NDUFS2	0.734664	0.656959	0.326941	0.0	0.0	0.0	PF00346	1	0.0	0.0	0.0	1.0	1.0	1.0
NDUFS3	0.617888	0.650007	0.356156	0.0	0.0	0.0	PF00329	1	0.0	0.0	0.0	1.0	1.0	1.0
NDUFS4	0.682119	0.349494	0.304375	0.0	0.0	0.0	PF04800	1	0.0	0.0	0.0	1.0	1.0	1.0
NDUFS6	0.644241	0.405225	0.297405	0.0	0.0	0.0	PF10276	1	0.0	0.0	0.0	1.0	1.0	1.0
NDUFS7	0.638766	0.37732	0.589317	0.0	0.0	0.0	PF01058	1	0.0	0.0	0.0	1.0	1.0	1.0
NDUFS8	0.625582	0.629643	0.393366	0.0	0.0	0.0	PF12838	1	0.0	0.0	0.0	1.0	1.0	1.0
NDUFV1	0.655252	0.598747	0.44079	0.0	0.0	0.0	PF01512	1	0.0	0.0	0.0	1.0	1.0	1.0
NDUFV2	0.68613	0.580436	0.376773	0.0	0.0	0.0	PF01257	1	0.0	0.0	0.0	1.0	1.0	1.0
NEB	0.633517	0.701431	0.212375	0.0	0.0	0.0	PF00880	1	0.0	0.0	0.0	1.0	1.0	1.0
NECTIN4	0.650815	0.723471	0.346216	0.0	0.0	0.0	PF08205	0	-0.010412333333333357	0.009324666666666648	0.011581333333333388	0.0	0.0	0.0
NEK1	0.686864	0.621807	0.363912	0.0	0.0	0.0	PF00069	0	0.1265657916666667	0.04069762500000007	-0.15368474999999993	0.0	0.0	0.0
NEK8	0.691618	0.710444	0.350121	0.0	0.0	0.0	PF00069	0	0.13131979166666663	0.12933462500000004	-0.16747574999999992	0.0	0.0	0.0
NEU1	0.576309	0.492052	0.376915	0.0	0.0	0.0	PF13088	1	0.0	0.0	0.0	1.0	1.0	1.0
NEXMIF	0.260565	0.331918	0.872046	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
NF1	0.42998	0.515709	0.66302	0.0	0.0	0.0	PF13716	0	0.0029569999999999874	-0.0419235	0.007904500000000092	0.0	0.0	0.0
NF2	0.477881	0.530656	0.603711	0.0	0.0	0.0	PF00769	1	0.0	0.0	0.0	1.0	1.0	1.0
NFASC	0.493648	0.533629	0.643172	0.0	0.0	0.0	PF13882	0	0.041682499999999956	0.022991499999999943	-0.014622500000000094	0.0	0.0	0.0
NFE2L2	0.583595	0.389688	0.454775	0.0	0.0	0.0	PF03131	0	0.004595333333333285	0.014943999999999957	-0.12132433333333331	0.0	0.0	0.0
NFIA	0.307079	0.318337	0.867248	0.0	0.0	0.0	PF00859	0	-0.07416166666666663	-0.026130000000000042	0.02234333333333327	0.0	0.0	0.0
NFIB	0.409632	0.334731	0.823288	0.0	0.0	0.0	PF00859	0	0.02839133333333338	-0.009736000000000022	-0.02161666666666673	0.0	0.0	0.0
NFIX	0.427011	0.380333	0.844178	0.0	0.0	0.0	PF00859	0	0.04577033333333336	0.035865999999999953	-0.0007266666666667643	0.0	0.0	0.0
NFU1	0.67034	0.572873	0.316064	0.0	0.0	0.0	PF08712	1	0.0	0.0	0.0	1.0	1.0	1.0
NGF	0.480173	0.180433	0.734978	0.0	0.0	0.0	PF00243	1	0.0	0.0	0.0	1.0	1.0	1.0
NGLY1	0.57838	0.448605	0.325908	0.0	0.0	0.0	PF04721	1	0.0	0.0	0.0	1.0	1.0	1.0
NHLRC2	0.638191	0.593234	0.323141	0.0	0.0	0.0	PF01436	0	-0.039317000000000046	-0.06247349999999996	0.034275500000000014	0.0	0.0	0.0
NHS	0.223657	0.364356	0.860424	0.0	0.0	0.0	PF15273	1	0.0	0.0	0.0	1.0	1.0	1.0
NIPAL4	0.774455	0.819726	0.199892	0.0	0.0	0.0	PF05653	1	0.0	0.0	0.0	1.0	1.0	1.0
NIPBL	0.163401	0.135885	0.904289	0.0	0.0	0.0	PF12765	1	0.0	0.0	0.0	1.0	1.0	1.0
NKX2-1	0.663614	0.362012	0.733131	0.0	0.0	0.0	PF00046	0	0.06582188235294117	-0.0479275294117647	0.07510117647058823	0.0	0.0	0.0
NKX2-5	0.452153	0.260173	0.814665	0.0	0.0	0.0	PF00046	0	-0.14563911764705884	-0.14976652941176472	0.15663517647058822	0.0	0.0	0.0
NKX3-2	0.451188	0.342835	0.725299	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
NKX6-2	0.742881	0.404531	0.582963	0.0	0.0	0.0	PF00046	0	0.14508888235294115	-0.005408529411764729	-0.07506682352941174	0.0	0.0	0.0
NLGN3	0.37924	0.558638	0.645252	0.0	0.0	0.0	PF00135	0	-0.08611133333333337	0.022363000000000022	0.11079266666666676	0.0	0.0	0.0
NLGN4X	0.453143	0.612143	0.579182	0.0	0.0	0.0	PF00135	0	-0.012208333333333377	0.07586800000000005	0.04472266666666669	0.0	0.0	0.0
NLRP2	0.690442	0.67232	0.226323	0.0	0.0	0.0	PF13516	0	0.020455	0.05413000000000001	-0.08786250000000001	0.0	0.0	0.0
NLRP3	0.760414	0.768694	0.150657	0.0	0.0	0.0	PF14484	1	0.0	0.0	0.0	1.0	1.0	1.0
NMNAT1	0.740022	0.583925	0.26269	0.0	0.0	0.0	PF01467	0	0.033499999999999974	-0.06547466666666668	-0.04674166666666674	0.0	0.0	0.0
NNT	0.52958	0.398325	0.612997	0.0	0.0	0.0	PF01262	1	0.0	0.0	0.0	1.0	1.0	1.0
NOD2	0.655894	0.696579	0.267817	0.0	0.0	0.0	PF00619	0	0.08051319999999995	0.027625599999999917	-0.08698279999999997	0.0	0.0	0.0
NODAL	0.388615	0.296802	0.618429	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
NOG	0.367138	0.170078	0.677685	0.0	0.0	0.0	PF05806	1	0.0	0.0	0.0	1.0	1.0	1.0
NONO	0.314047	0.33573	0.822422	0.0	0.0	0.0	PF08075	1	0.0	0.0	0.0	1.0	1.0	1.0
NOTCH1	0.39062	0.576571	0.721438	0.0	0.0	0.0	PF00023	0	-0.16816181818181813	-0.08528772727272749	0.28263900000000003	0.0	0.0	0.0
NOTCH2	0.342816	0.482184	0.678811	0.0	0.0	0.0	PF00023	0	-0.21596581818181815	-0.17967472727272743	0.24001200000000006	0.0	0.0	0.0
NOTCH3	0.431163	0.603298	0.521644	0.0	0.0	0.0	PF00023	0	-0.12761881818181814	-0.05856072727272743	0.082845	0.0	0.0	0.0
NPC1	0.767536	0.756584	0.192328	0.0	0.0	0.0	PF22314	1	0.0	0.0	0.0	1.0	1.0	1.0
NPC2	0.656684	0.462364	0.313303	0.0	0.0	0.0	PF02221	0	-0.01280250000000005	0.0026454999999999673	0.02954000000000001	0.0	0.0	0.0
NPHP1	0.578951	0.563042	0.386917	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
NPHP3	0.61497	0.621957	0.331884	0.0	0.0	0.0	PF25022	1	0.0	0.0	0.0	1.0	1.0	1.0
NPHP4	0.469041	0.35519	0.536777	0.0	0.0	0.0	PF26015	1	0.0	0.0	0.0	1.0	1.0	1.0
NPHS1	0.696385	0.757853	0.289893	0.0	0.0	0.0	PF08205	0	0.03515766666666664	0.04370666666666667	-0.044741666666666624	0.0	0.0	0.0
NPHS2	0.75232	0.623781	0.352209	0.0	0.0	0.0	PF01145	1	0.0	0.0	0.0	1.0	1.0	1.0
NPR2	0.742644	0.821314	0.25281	0.0	0.0	0.0	PF01094	0	0.18872829999999996	0.13994509999999993	-0.28802230000000006	0.0	0.0	0.0
NPR3	0.708145	0.795356	0.24561	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
NPRL2	0.447587	0.420016	0.401483	0.0	0.0	0.0	PF06218	1	0.0	0.0	0.0	1.0	1.0	1.0
NPRL3	0.433959	0.371715	0.451616	0.0	0.0	0.0	PF24064	1	0.0	0.0	0.0	1.0	1.0	1.0
NR0B1	0.290985	0.420694	0.75997	0.0	0.0	0.0	PF00104	0	-0.1754575384615385	0.0320124615384616	0.11387546153846173	0.0	0.0	0.0
NR2E3	0.500784	0.34799	0.713388	0.0	0.0	0.0	PF00104	0	0.034341461538461515	-0.04069153846153839	0.06729346153846172	0.0	0.0	0.0
NR2F1	0.25518	0.235608	0.881248	0.0	0.0	0.0	PF00104	0	-0.21126253846153847	-0.1530735384615384	0.23515346153846173	0.0	0.0	0.0
NR2F2	0.263445	0.273285	0.875071	0.0	0.0	0.0	PF00104	0	-0.2029975384615385	-0.11539653846153841	0.22897646153846174	0.0	0.0	0.0
NR3C1	0.382626	0.341314	0.781925	0.0	0.0	0.0	PF02155	1	0.0	0.0	0.0	1.0	1.0	1.0
NR3C2	0.359493	0.257363	0.789171	0.0	0.0	0.0	PF00104	0	-0.10694953846153848	-0.1313185384615384	0.14307646153846165	0.0	0.0	0.0
NR4A2	0.294656	0.225431	0.829228	0.0	0.0	0.0	PF00104	0	-0.17178653846153852	-0.16325053846153842	0.18313346153846166	0.0	0.0	0.0
NR5A1	0.394568	0.336121	0.71639	0.0	0.0	0.0	PF00104	0	-0.07187453846153852	-0.05256053846153841	0.07029546153846167	0.0	0.0	0.0
NRAS	0.752175	0.758138	0.368878	0.0	0.0	0.0	PF00071	0	0.03887430769230771	0.02713415384615392	-0.04131430769230776	0.0	0.0	0.0
NRL	0.724845	0.459701	0.432637	0.0	0.0	0.0	PF03131	0	0.14584533333333327	0.084957	-0.1434623333333333	0.0	0.0	0.0
NRROS	0.598772	0.689269	0.358736	0.0	0.0	0.0	PF00560	1	0.0	0.0	0.0	1.0	1.0	1.0
NRXN1	0.497373	0.572593	0.580086	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
NSD1	0.227757	0.230004	0.860092	0.0	0.0	0.0	PF17907	0	-0.012587000000000015	0.002070333333333313	0.03168833333333343	0.0	0.0	0.0
NSD2	0.255679	0.236167	0.816074	0.0	0.0	0.0	PF17907	0	0.015334999999999988	0.008233333333333315	-0.012329666666666572	0.0	0.0	0.0
NSDHL	0.52973	0.443	0.541139	0.0	0.0	0.0	PF01073	0	-0.07811199999999996	-0.08504850000000003	0.128533	0.0	0.0	0.0
NSMCE3	0.5552	0.290913	0.301672	0.0	0.0	0.0	PF01454	0	0.07232400000000005	-0.007894999999999985	-0.14041350000000002	0.0	0.0	0.0
NSRP1	0.770246	0.407102	0.316583	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
NT5C3A	0.666426	0.631138	0.215492	0.0	0.0	0.0	PF05822	1	0.0	0.0	0.0	1.0	1.0	1.0
NT5E	0.652138	0.59781	0.358895	0.0	0.0	0.0	PF02872	1	0.0	0.0	0.0	1.0	1.0	1.0
NTHL1	0.566721	0.35023	0.389308	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
NTNG2	0.414837	0.599979	0.554841	0.0	0.0	0.0	PF00053	0	-0.27334487499999993	-0.0991495	0.28022450000000004	0.0	0.0	0.0
NTRK1	0.779881	0.848836	0.249238	0.0	0.0	0.0	PF13855	0	0.09231849999999997	0.10727525000000004	-0.10421850000000002	0.0	0.0	0.0
NUBPL	0.725712	0.547553	0.329976	0.0	0.0	0.0	PF10609	1	0.0	0.0	0.0	1.0	1.0	1.0
NUDT2	0.608374	0.54753	0.280446	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
NUP107	0.545296	0.330415	0.407069	0.0	0.0	0.0	PF04121	1	0.0	0.0	0.0	1.0	1.0	1.0
NUP133	0.538655	0.255526	0.416915	0.0	0.0	0.0	PF03177	1	0.0	0.0	0.0	1.0	1.0	1.0
NUP188	0.375309	0.410842	0.664519	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
NUP214	0.517695	0.29416	0.484437	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
NUP62	0.381575	0.224981	0.738698	0.0	0.0	0.0	PF05064	1	0.0	0.0	0.0	1.0	1.0	1.0
NUS1	0.353619	0.295729	0.72171	0.0	0.0	0.0	PF01255	1	0.0	0.0	0.0	1.0	1.0	1.0
NYX	0.6668	0.78182	0.315641	0.0	0.0	0.0	PF13855	0	-0.020762500000000128	0.04025924999999997	-0.0378155	0.0	0.0	0.0
OAT	0.727566	0.642489	0.323489	0.0	0.0	0.0	PF00202	0	-0.010122999999999993	0.037030999999999925	0.009988500000000011	0.0	0.0	0.0
OBSL1	0.67018	0.670258	0.391549	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
OCA2	0.78369	0.730362	0.262399	0.0	0.0	0.0	PF03600	1	0.0	0.0	0.0	1.0	1.0	1.0
OCLN	0.799358	0.653863	0.244797	0.0	0.0	0.0	PF01284	0	0.14982549999999994	-0.008222000000000063	-0.14260650000000002	0.0	0.0	0.0
OCRL	0.269569	0.36104	0.699961	0.0	0.0	0.0	PF22669	0	-0.18202199999999996	-0.14175349999999998	0.15648050000000002	0.0	0.0	0.0
ODAD1	0.781878	0.819081	0.232311	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
ODAD2	0.659595	0.648984	0.369023	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
ODAD3	0.767566	0.647749	0.268133	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
ODAD4	0.633172	0.749227	0.396074	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
ODC1	0.702516	0.477768	0.298547	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
OFD1	0.512183	0.502047	0.581803	0.0	0.0	0.0	PF16045	1	0.0	0.0	0.0	1.0	1.0	1.0
OGT	0.241323	0.447147	0.754747	0.0	0.0	0.0	PF13844	1	0.0	0.0	0.0	1.0	1.0	1.0
ONECUT1	0.55399	0.295707	0.786368	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
OPA1	0.522373	0.436689	0.636806	0.0	0.0	0.0	PF00350	1	0.0	0.0	0.0	1.0	1.0	1.0
OPA3	0.65864	0.700893	0.312015	0.0	0.0	0.0	PF07047	1	0.0	0.0	0.0	1.0	1.0	1.0
OPHN1	0.395542	0.501125	0.695818	0.0	0.0	0.0	PF16746	1	0.0	0.0	0.0	1.0	1.0	1.0
OPN1LW	0.540532	0.655266	0.560293	0.0	0.0	0.0	PF00001	0	-0.17459724999999993	-0.09667875000000004	0.24063400000000001	0.0	0.0	0.0
ORC1	0.605736	0.282577	0.407909	0.0	0.0	0.0	PF00004	0	-0.026390090909090835	-0.19814409090909085	-0.022711727272727245	0.0	0.0	0.0
ORC4	0.659681	0.335414	0.399714	0.0	0.0	0.0	PF13191	1	0.0	0.0	0.0	1.0	1.0	1.0
ORC6	0.535272	0.351488	0.451585	0.0	0.0	0.0	PF05460	1	0.0	0.0	0.0	1.0	1.0	1.0
OSGEP	0.73116	0.692729	0.333997	0.0	0.0	0.0	PF00814	1	0.0	0.0	0.0	1.0	1.0	1.0
OTC	0.600446	0.40896	0.53511	0.0	0.0	0.0	PF00185	1	0.0	0.0	0.0	1.0	1.0	1.0
OTOF	0.553802	0.628674	0.506572	0.0	0.0	0.0	PF00168	0	-0.006820285714285723	0.049308357142857084	0.029661428571428616	0.0	0.0	0.0
OTOGL	0.568244	0.616208	0.342269	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
OTUD6B	0.710947	0.531064	0.240163	0.0	0.0	0.0		1	0.0	0.0	0.0	1.0	1.0	1.0
OTULIN	0.39533	0.467513	0.310249	0.0	0.0	0.0	PF16218	1	0.0	0.0	0.0	1.0	1.0	1.0
