gene	pfam_family	is_singleton_family	pLI	pLI_missing	pLI_familyresid	pLI_familyresid_missing	LOEUF	LOEUF_missing	LOEUF_familyresid	LOEUF_familyresid_missing	mis_z	mis_z_missing	mis_z_familyresid	mis_z_familyresid_missing	paralog_count	paralog_count_missing	paralog_count_familyresid	paralog_count_familyresid_missing	tissue_specificity_tau	tissue_specificity_tau_missing	tissue_specificity_tau_familyresid	tissue_specificity_tau_familyresid_missing	log_abundance_ppm	log_abundance_ppm_missing	log_abundance_ppm_familyresid	log_abundance_ppm_familyresid_missing	PPI_degree	PPI_degree_missing	PPI_degree_familyresid	PPI_degree_familyresid_missing	HI_score	HI_score_missing	HI_score_familyresid	HI_score_familyresid_missing	TS_score	TS_score_missing	TS_score_familyresid	TS_score_familyresid_missing
KLHL7	PF07707	0	1.0222e-06	0	-2.2010175210910004e-05	0	0.789	0	-0.10824999999999996	0	5.0385	0	4.0708225	0	54	0	0.0	0	0.6	0	-0.10000000000000009	0	-0.114638779968488	0	0.3274370731334616	0	15	0	-8.0	0		1		1		1		1
KLKB1	PF00024	1	4.7511e-11	0	0.0	0	0.974	0	0.0	0	0.65772	0	0.0	0	16	0	0.0	0	0.8	0	0.0	0	2.7581553798977616	0	0.0	0	6	0	0.0	0		1		1		1		1
KMT2A	PF05965	0	1.0	0	0.0	0	0.065	0	-0.045999999999999985	0	8.7941	0	3.3751999999999995	0	19	0	0.0	0	0.2	0	-2.7755575615628914e-17	0	0.037824750588341866	0	0.19272692582223902	0		1		1	3	0	0.0	0	0	0	0.0	0
KMT2B	PF05965	0	1.0	0	0.0	0	0.127	0	0.016000000000000014	0	2.7377	0	-2.681200000000001	0	19	0	0.0	0	0.2	0	-2.7755575615628914e-17	0	-0.12784372725170717	0	0.02705844798218998	0		1		1	3	0	0.0	0	0	0	0.0	0
KMT2C		0	1.0	0		1	0.202	0		1	4.3119	0		1	19	0		1	0.2	0		1	-0.6989700043360187	0		1		1		1	3	0		1	0	0		1
KMT2D	PF05965	0	1.0	0	0.0	0	0.141	0	0.03	0	4.7249	0	-0.6940000000000008	0	19	0	0.0	0	0.2	0	-2.7755575615628914e-17	0	-0.37468754903832613	0	-0.21978537380442897	0		1		1	3	0	0.0	0	0	0	0.0	0
KMT2E	PF20826	1	1.0	0	0.0	0	0.217	0	0.0	0	1.4433	0	0.0	0	1	0	0.0	0	0.2	0	0.0	0	-0.7958800173440752	0	0.0	0		1		1	3	0	0.0	0	0	0	0.0	0
KMT5B	PF00856	0	1.0	0	0.0	0	0.19	0	-0.09300000000000003	0	3.7527	0	0.8563999999999998	0	1	0	0.0	0	0.2	0	0.0	0	-1.2291479883578558	0	-0.2562246085307027	0		1		1	3	0	0.0	0	0	0	0.0	0
KNL1	PF18210	1	1.0	0	0.0	0	0.366	0	0.0	0	-0.4989	0	0.0	0	0	0	0.0	0	0.7	0	0.0	0	-0.5512936800949201	0	0.0	0		1		1		1		1		1		1
KPTN		0	8.356e-10	0		1	0.988	0		1	0.54602	0		1	0	0		1	0.2	0		1	-0.5100415205751654	0		1	34	0		1		1		1		1		1
KRAS	PF00071	0	0.99914	0	0.42807478825	0	0.264	0	-0.4412499999999999	0	3.0903	0	1.3942969166666668	0	35	0	-19.46153846153846	0	0.2	0	-0.12307692307692314	0	1.598801446032946	0	0.406677017815015	0	2	0	-9.583333333333334	0		1		1		1		1
KREMEN1	PF00431	0	3.4218e-05	0	-0.14273568166666667	0	0.848	0	0.0283333333333331	0	1.2623	0	0.0946083333333334	0	1	0	-19.0	0	0.2	0	-0.4333333333333334	0	-1.585026652029182	0	-2.0971551113198994	0		1		1		1		1		1		1
KRIT1	PF24521	1	0.11437	0	0.0	0	0.69	0	0.0	0	0.89279	0	0.0	0	1	0	0.0	0	0.2	0	0.0	0	-0.8996294548824371	0	0.0	0	8	0	0.0	0		1		1		1		1
KRT1	PF00038	0	0.00045625	0	-0.11145151037477571	0	0.7	0	-0.2047058823529414	0	0.86527	0	0.07321176470588231	0	68	0	4.0	0	0.8	0	0.1823529411764706	0	3.559188308843192	0	1.3570459010590943	0	1	0	-16.0	0		1		1		1		1
KRT10	PF00038	0	4.9789e-09	0	-0.11190775539587572	0	0.881	0	-0.023705882352941354	0	0.27306	0	-0.5189982352941176	0	68	0	4.0	0	0.8	0	0.1823529411764706	0	3.2395499710100335	0	1.0374075632259356	0		1		1		1		1		1		1
KRT12	PF00038	0	7.3555e-09	0	-0.11190775301927572	0	0.979	0	0.07429411764705862	0	1.0629	0	0.2708417647058823	0	68	0	4.0	0	0.0	0	-0.6176470588235294	0	1.1461590556048182	0	-1.0559833521792796	0		1		1		1		1		1		1
KRT13	PF00038	0	1.6731e-06	0	-0.11190608727477572	0	0.905	0	0.00029411764705866705	0	0.32728	0	-0.46477823529411766	0	68	0	4.0	0	0.6	0	-0.01764705882352946	0	2.041396633271933	0	-0.16074577451216499	0		1		1		1		1		1		1
KRT14	PF00038	0	1.4584e-07	0	-0.11190761453477573	0	0.932	0	0.02729411764705869	0	1.301	0	0.5089417647058823	0	68	0	4.0	0	0.8	0	0.1823529411764706	0	2.4471595823911705	0	0.24501717460707262	0	12	0	-5.0	0		1		1		1		1
KRT16	PF00038	0	5.3853e-14	0	-0.11190776037472186	0	1.178	0	0.2732941176470586	0	1.0004	0	0.20834176470588228	0	68	0	4.0	0	0.6	0	-0.01764705882352946	0	2.4668691025853065	0	0.2647266948012086	0	15	0	-2.0	0		1		1		1		1
KRT17	PF00038	0	1.2138e-06	0	-0.11190654657477572	0	0.871	0	-0.03370588235294136	0	0.84319	0	0.05113176470588232	0	68	0	4.0	0	0.6	0	-0.01764705882352946	0	2.161370997359005	0	-0.04077141042509291	0		1		1		1		1		1		1
KRT2	PF00038	0	1.2105e-09	0	-0.11190775916427571	0	1.0	0	0.09529411764705864	0	-0.34681	0	-1.1388682352941177	0	68	0	4.0	0	0.8	0	0.1823529411764706	0	2.824777112616499	0	0.622634704832401	0	44	0	27.0	0		1		1		1		1
KRT3	PF00038	0	1.832e-08	0	-0.11190774205477572	0	0.996	0	0.09129411764705864	0	0.10923	0	-0.6828282352941177	0	68	0	4.0	0	0.7	0	0.08235294117647052	0	1.1399105558756826	0	-1.0622318519084153	0	2	0	-15.0	0		1		1		1		1
KRT4	PF00038	0	1.2573e-13	0	-0.11190776037464999	0	1.089	0	0.1842941176470586	0	0.56154	0	-0.23051823529411763	0	68	0	4.0	0	0.8	0	0.1823529411764706	0	1.8075417927277253	0	-0.39460061505637256	0	2	0	-15.0	0		1		1		1		1
KRT5	PF00038	0	0.90196	0	0.7900522396252243	0	0.538	0	-0.3667058823529413	0	1.0035	0	0.21144176470588238	0	68	0	4.0	0	0.7	0	0.08235294117647052	0	2.3838171605820206	0	0.18167475279792278	0		1		1		1		1		1		1
KRT6A	PF00038	0	6.2076e-05	0	-0.11184568437477573	0	0.755	0	-0.14970588235294136	0	0.57996	0	-0.21209823529411764	0	68	0	4.0	0	0.7	0	0.08235294117647052	0	2.2504224421586803	0	0.04828003437458239	0		1		1		1		1		1		1
KRT6B	PF00038	0	4.6738e-07	0	-0.11190729299477573	0	0.909	0	0.004294117647058671	0	0.91601	0	0.12395176470588232	0	68	0	4.0	0	0.6	0	-0.01764705882352946	0	2.342424654883547	0	0.14028224709944892	0		1		1		1		1		1		1
KRT85		0	2.1193e-09	0		1	0.89	0		1	0.69695	0		1	68	0		1	0.8	0		1	2.060701616810948	0		1		1		1		1		1		1		1
KRT9	PF00038	0	6.55e-08	0	-0.11190769487477573	0	0.873	0	-0.03170588235294136	0	0.73017	0	-0.06188823529411769	0	68	0	4.0	0	0.8	0	0.1823529411764706	0	3.4214395547878405	0	1.2192971470037426	0		1		1		1		1		1		1
KYNU	PF22580	1	1.0563e-08	0	0.0	0	1.364	0	0.0	0	0.10945	0	0.0	0	0	0	0.0	0	0.6	0	0.0	0	0.9795938958489303	0	0.0	0	4	0	0.0	0		1		1		1		1
L1CAM	PF13882	0		1		1		1		1		1		1	36	0	0.0	0	0.6	0	0.0	0	0.5718252490408291	0	-0.05110437569521298	0	6	0	0.0	0	3	0	0.0	0	0	0	0.0	0
L2HGDH	PF01266	0	2.0708e-06	0	1.3805264609999982e-06	0	0.872	0	-0.10533333333333328	0	0.22597	0	-0.5237033333333333	0	10	0	0.0	0	0.6	0	0.09999999999999998	0	0.6295115342004532	0	0.2036975289775786	0	9	0	1.333333333333333	0		1		1		1		1
LAMA1		0	5.8922e-35	0		1	0.673	0		1	1.7732	0		1	27	0		1	0.6	0		1	-0.6819366650372385	0		1	16	0		1		1		1	0	0		1
LAMA2	PF00053	0	1.05e-48	0	-0.12254750000006223	0	0.801	0	0.0797500000000001	0	1.2753	0	-0.2799674999999999	0	27	0	-6.75	0	0.6	0	0.08750000000000002	0	0.8774289407882198	0	0.7946207648645931	0		1		1		1		1	0	0	0.0	0
LAMA3	PF00053	0	6.3654e-45	0	-0.12254750000006223	0	0.734	0	0.012750000000000039	0	2.6539	0	1.0986325000000001	0	54	0	20.25	0	0.2	0	-0.31249999999999994	0	-0.29157909986528724	0	-0.3743872757889139	0	30	0	10.0	0		1		1		1		1
LAMB1	PF00053	0	4.9778e-13	0	-0.12254749999956445	0	0.601	0	-0.12024999999999997	0	1.1458	0	-0.4094675000000001	0	27	0	-6.75	0	0.6	0	0.08750000000000002	0	1.1106233752333305	0	1.0278151993097038	0	31	0	11.0	0		1		1		1		1
LAMB2	PF00053	0	2.2857e-18	0	-0.12254750000006223	0	0.652	0	-0.06924999999999992	0	2.8708	0	1.3155325	0	54	0	20.25	0	0.2	0	-0.31249999999999994	0	1.7817625530143322	0	1.6989543770907054	0	18	0	-2.0	0		1		1		1		1
LAMB3	PF00053	0	6.2848e-23	0	-0.12254750000006223	0	0.829	0	0.10775000000000001	0	0.88919	0	-0.6660775	0	27	0	-6.75	0	0.6	0	0.08750000000000002	0	0.12417805547467511	0	0.041369879551048455	0		1		1		1		1		1		1
LAMC2	PF00053	0	1.555e-20	0	-0.12254750000006223	0	0.797	0	0.0757500000000001	0	1.3268	0	-0.22846750000000005	0	27	0	-6.75	0	0.6	0	0.08750000000000002	0	-0.09528445472131904	0	-0.17809263064494568	0	1	0	-19.0	0		1		1		1		1
LAMC3		0	8.7006e-33	0		1	0.909	0		1	0.79044	0		1	27	0		1	0.6	0		1	-0.7851561519523022	0		1	7	0		1		1		1		1		1
LAMP2	PF01299	1		1		1		1		1		1		1	3	0	0.0	0	0.2	0	0.0	0	1.3075174312031315	0	0.0	0	45	0	0.0	0	3	0	0.0	0	0	0	0.0	0
LARGE1	PF13896	1	0.00057297	0	0.0	0	0.606	0	0.0	0	2.7128	0	0.0	0	5	0	0.0	0	0.6	0	0.0	0	-2.3979400086720375	0	0.0	0		1		1		1		1	0	0	0.0	0
LARP7	PF05383	1	3.3601e-11	0	0.0	0	1.129	0	0.0	0	-0.98905	0	0.0	0	6	0	0.0	0	0.2	0	0.0	0	0.8820119616266586	0	0.0	0	127	0	0.0	0		1		1		1		1
LBR	PF01222	0	0.97287	0	0.4864349999994258	0	0.499	0	-0.29399999999999993	0	0.94923	0	0.09316999999999998	0	2	0	0.0	0	0.2	0	-0.2	0	1.3765952043404752	0	0.07306036848965825	0	12	0	0.0	0		1		1	0	0	0.0	0
LCA5		0	2.7619e-07	0		1	0.883	0		1	0.40522	0		1	1	0		1	0.2	0		1	-1.2518119729937995	0		1	4	0		1		1		1		1		1
LCAT	PF02450	1	0.76515	0	0.0	0	0.568	0	0.0	0	2.3666	0	0.0	0	1	0	0.0	0	0.8	0	0.0	0	1.8870600108870852	0	0.0	0		1		1		1		1		1		1
LCK	PF07714	0	1.0	0	0.4133358564216667	0	0.332	0	-0.2475	0	3.535	0	1.0104450000000003	0	32	0	5.0	0	0.8	0	0.29999999999999993	0	1.8305950836227285	0	1.1590497247740519	0		1		1		1		1		1		1
LDLR	PF07645	0	1.2477e-30	0	-3.0394999999993763e-18	0	1.091	0	0.13149999999999995	0	0.60522	0	0.8017	0	14	0	0.0	0	0.6	0	0.0	0	0.35621713421973517	0	0.26507116575945433	0	34	0	12.0	0	3	0	0.0	0	0	0	0.0	0
LDLRAP1		0	1.2791e-08	0		1	1.083	0		1	0.4898	0		1	11	0		1	0.6	0		1	0.9903832589062336	0		1	4	0		1		1		1		1		1
LEMD3	PF03020	1	0.40017	0	0.0	0	0.584	0	0.0	0	-1.2499	0	0.0	0	2	0	0.0	0	0.2	0	0.0	0	0.40500466505036936	0	0.0	0	47	0	0.0	0	3	0	0.0	0	0	0	0.0	0
LEP	PF02024	1	0.0070307	0	0.0	0	1.139	0	0.0	0	1.8295	0	0.0	0	0	0	0.0	0	0.7	0	0.0	0	1.6424744129422482	0	0.0	0	2	0	0.0	0		1		1		1		1
LEPR	PF00041	0	9.3179e-05	0	-0.2999021417918707	0	0.589	0	-0.049000000000000044	0	2.0667	0	0.3567690000000001	0	23	0	-3.5	0	0.8	0	0.20000000000000018	0	-1.031517051446065	0	-0.49038694992631005	0	14	0	6.125	0		1		1		1		1
LGI4	PF03736	1	5.8785e-12	0	0.0	0	1.255	0	0.0	0	-1.1969	0	0.0	0	22	0	0.0	0	0.2	0	0.0	0	-1.9208187539523751	0	0.0	0		1		1		1		1		1		1
LHB	PF00007	0	0.00012773	0	-0.011534635	0	1.603	0	0.21999999999999997	0	0.43156	0	0.02779999999999999	0	9	0	3.0	0	0.8	0	0.06666666666666665	0	-1.7212463990471711	0	-0.9146501210931873	0	1	0	-8.0	0		1		1		1		1
LHFPL5	PF10242	1	0.0040054	0	0.0	0	0.976	0	0.0	0	1.0123	0	0.0	0	6	0	0.0	0	0.6	0	0.0	0	-0.6179829574251317	0	0.0	0	7	0	0.0	0		1		1		1		1
LHX3	PF00046	0	3.9422e-06	0	-0.4622579885913947	0	1.024	0	0.19778125000000002	0	-1.7121	0	-1.8473996874999998	0	20	0	-12.647058823529413	0	0.8	0	0.14411764705882357	0	-1.0555173278498313	0	0.11261433797677811	0	12	0	6.0	0		1		1		1		1
LHX4	PF00046	0	0.57061	0	0.10834806920860524	0	0.589	0	-0.23721875000000003	0	1.5716	0	1.4363003125000002	0	20	0	-12.647058823529413	0	0.8	0	0.14411764705882357	0	-1.2676062401770316	0	-0.09947457435042217	0	15	0	9.0	0		1		1	0	0	0.0	0
LIFR		0	5.0234e-10	0		1	0.798	0		1	0.75576	0		1	23	0		1	0.2	0		1	-1.3665315444204134	0		1	9	0		1		1		1		1		1
LIG4	PF00533	0	0.00015627	0	7.8135e-05	0	1.043	0	0.07899999999999996	0	1.2953	0	-0.5212999999999999	0	2	0	1.0	0	0.2	0	0.0	0	-0.37675070960209955	0	-0.16669964440365143	0	3	0	-3.0	0		1		1	0	0	0.0	0
LIMS2	PF00412	0	2.3078e-08	0	-4.041099999999999e-08	0	0.985	0	-0.16099999999999992	0	-0.38962	0	-0.42775	0	3	0	-18.333333333333332	0	0.6	0	-0.033333333333333326	0	1.7307903479795073	0	-0.07199949129686423	0		1		1		1		1		1		1
LINGO1	PF07679	0	0.91229	0	0.09357499963276661	0	0.55	0	-0.023833333333333373	0	3.5632	0	0.7134999999999998	0	25	0	-14.833333333333336	0	0.8	0	0.2666666666666667	0	-0.835647144215563	0	-1.0343525990740927	0	26	0	-31.0	0		1		1		1		1
LINS1		0	3.8578e-05	0		1	0.867	0		1	-0.46457	0		1	0	0		1	0.2	0		1	-0.978810700930062	0		1		1		1		1		1	0	0		1
LIPA	PF00561	0	1.1486e-07	0	-3.7796936666666675e-08	0	1.377	0	0.28833333333333333	0	0.64031	0	0.3579833333333334	0	7	0	-1.666666666666666	0	0.6	0	0.26666666666666666	0	1.2014244375799117	0	0.12231250445794628	0	1	0	-5.0	0		1		1		1		1
LIPI		0	6.1337e-08	0		1	1.875	0		1	-0.31367	0		1	9	0		1	0.8	0		1	-2.5228787452803374	0		1		1		1		1		1		1		1
LIPN		0	0.00082245	0		1	1.072	0		1	0.071359	0		1	5	0		1	0.8	0		1	-1.853871964321762	0		1		1		1		1		1		1		1
LIPT1	PF21948	1	4.1526e-07	0	0.0	0	1.188	0	0.0	0	0.93786	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	-0.906578314837765	0	0.0	0	5	0	0.0	0		1		1		1		1
LMBRD1		0	1.0849e-10	0		1	1.184	0		1	0.2036	0		1	0	0		1	0.2	0		1	-0.049148541111453566	0		1		1		1		1		1		1		1
LMNA	PF00038	0	0.99995	0	0.8880422396252243	0	0.412	0	-0.4927058823529414	0	3.1003	0	2.3082417647058824	0	68	0	4.0	0	0.2	0	-0.4176470588235294	0	2.553884239755258	0	0.35174183197116005	0	15	0	-2.0	0	3	0	0.0	0	0	0	0.0	0
LMOD3	PF03250	1	3.5031e-07	0	0.0	0	0.948	0	0.0	0	-0.34134	0	0.0	0	6	0	0.0	0	0.6	0	0.0	0	-1.6020599913279623	0	0.0	0	1	0	0.0	0		1		1		1		1
LMX1B	PF00046	0	0.99956	0	0.5372980692086053	0	0.409	0	-0.41721875	0	1.8923	0	1.7570003125000002	0	20	0	-12.647058823529413	0	0.8	0	0.14411764705882357	0	-0.8569851997459049	0	0.3111464660807045	0	18	0	12.0	0	3	0	0.4615384615384617	0	0	0	0.0	0
LONP1	PF00004	0	0.99964	0	0.8293159988036309	0	0.448	0	-0.26419999999999993	0	0.16861	0	-1.4697319999999998	0	1	0	-7.0	0	0.6	0	0.19999999999999996	0	1.710125830808679	0	1.0263333008870585	0	45	0	29.5	0		1		1		1		1
LOXHD1		0	1.5697e-51	0		1	0.896	0		1	0.87106	0		1	10	0		1	0.6	0		1	-2.3010299956639813	0		1		1		1		1		1	0	0		1
LPL	PF00151	0	3.1242e-12	0	-1.567884379e-07	0	1.075	0	0.045499999999999874	0	-0.35897	0	-0.777135	0	9	0	0.0	0	0.6	0	-0.09999999999999998	0	-0.13608262304213956	0	-0.37074771059759537	0		1		1		1		1		1		1
LRAT	PF04970	1	0.0010654	0	0.0	0	1.214	0	0.0	0	0.82317	0	0.0	0	7	0	0.0	0	0.6	0	0.0	0	-1.4814860601221125	0	0.0	0	1	0	0.0	0		1		1		1		1
LRBA	PF02138	0	0.0099554	0	-0.3266974307666667	0	0.515	0	0.12933333333333336	0	1.3655	0	-2.2787	0	7	0	0.0	0	0.2	0	-0.3333333333333333	0	1.187548920861271	0	0.9732562235490072	0	22	0	3.5	0		1		1		1		1
LRIG2		0	7.349e-19	0		1	0.95	0		1	1.5155	0		1	22	0		1	0.2	0		1	-1.337242168318426	0		1	5	0		1		1		1		1		1
LRIT3		0	3.0401e-06	0		1	1.144	0		1	0.53818	0		1	22	0		1	0.8	0		1	-1.5086383061657274	0		1	4	0		1		1		1		1		1
LRMDA		0	0.00024724	0		1	0.958	0		1	0.19713	0		1	2	0		1	0.6	0		1	0.6920533650340808	0		1		1		1		1		1		1		1
LRP2		0	1.0	0		1	0.352	0		1	4.5356	0		1	14	0		1	0.6	0		1	0.037824750588341866	0		1	49	0		1		1		1	0	0		1
LRP4	PF12662	0	0.010613	0	-0.5443560000000001	0	0.501	0	0.031857142857142806	0	5.2226	0	1.6900871428571427	0	14	0	8.571428571428571	0	0.6	0	0.014285714285714235	0	-2.221848749616356	0	-2.0397696724427945	0	45	0	-9.5	0		1		1		1		1
LRP5	PF14670	1	0.9406	0	0.0	0	0.482	0	0.0	0	3.7149	0	0.0	0	14	0	0.0	0	0.6	0	0.0	0	-1.585026652029182	0	0.0	0	46	0	0.0	0		1		1	0	0	0.0	0
LRPAP1		0	2.9788e-15	0		1	1.375	0		1	-1.5021	0		1	0	0		1	0.2	0		1	1.1702910586253934	0		1	13	0		1		1		1		1		1
LRPPRC	PF01535	1	2.1588e-11	0	0.0	0	0.808	0	0.0	0	-1.9032	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	2.0492219002821734	0	0.0	0	5	0	0.0	0		1		1	0	0	0.0	0
LRRC56	PF12799	1	4.217e-13	0	0.0	0	1.225	0	0.0	0	-1.3762	0	0.0	0	0	0	0.0	0	0.6	0	0.0	0	-2.9208187539523753	0	0.0	0	6	0	0.0	0		1		1		1		1
LSS	PF13243	1	3.7781e-27	0	0.0	0	1.05	0	0.0	0	0.5765	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	0.92069713446992	0	0.0	0	11	0	0.0	0	0	0	0.0	0	0	0	0.0	0
LTBP1		0	4.5482e-22	0		1	0.731	0		1	-0.67965	0		1	3	0		1	0.6	0		1	1.773793756274565	0		1	40	0		1		1		1		1		1
LTBP2	PF00008	0	1.0051e-11	0	-1.1002923034548484e-06	0	0.595	0	-0.3197777777777778	0	1.1725	0	0.9110411111111112	0	6	0	-7.0	0	0.8	0	0.13333333333333353	0	0.610766594773271	0	-0.139810918005983	0	82	0	60.0	0		1		1		1		1
LTBP3	PF12662	0	5.15e-23	0	-0.554969	0	0.824	0	0.35485714285714276	0	0.90009	0	-2.632422857142857	0	6	0	0.5714285714285712	0	0.6	0	0.014285714285714235	0	-0.21041928783557454	0	-0.0283402106620127	0		1		1		1		1		1		1
LYRM4	PF05347	0	0.0011765	0	0.00058796492	0	1.487	0	0.1625000000000001	0	-1.0928	0	-0.92255	0	1	0	0.5	0	0.2	0	-0.2	0	0.15866398081398925	0	-0.6599584714641441	0	13	0	-10.5	0		1		1		1		1
LYSET	PF15190	1		1		1		1		1		1		1	0	0	0.0	0		1		1		1		1		1		1		1		1		1		1
LYST	PF02138	0	3.0923e-06	0	-0.3366497384666667	0	0.505	0	0.11933333333333335	0	4.1055	0	0.46130000000000004	0	7	0	0.0	0	0.6	0	0.06666666666666665	0	-0.7033348097384688	0	-0.9176275070507327	0		1		1		1		1	0	0	0.0	0
LZTFL1	PF15294	1	0.0015497	0	0.0	0	0.874	0	0.0	0	1.068	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	0.7300551523754998	0	0.0	0	16	0	0.0	0		1		1		1		1
LZTR1	PF00651	0	4.9915e-132	0	-0.25000016005528836	0	1.997	0	1.0455	0	-0.53832	0	-2.4273900000000004	0	10	0	-20.0	0	0.2	0	-0.10000000000000003	0	-0.7958800173440752	0	-0.09668538083432321	0	28	0	-16.0	0		1		1		1		1
MAB21L1	PF03281	0	0.99236	0	0.477248	0	0.469	0	-0.129	0	1.7606	0	-0.6816000000000002	0	9	0	0.0	0	0.7	0	-0.050000000000000044	0	-1.6197887582883939	0	-0.04109337809367486	0	10	0	0.5	0		1		1		1		1
MAB21L2	PF03281	0	0.037864	0	-0.477248	0	0.727	0	0.129	0	3.1238	0	0.6816	0	9	0	0.0	0	0.8	0	0.050000000000000044	0	-1.537602002101044	0	0.04109337809367508	0	9	0	-0.5	0		1		1		1		1
MAD2L2	PF02301	1	0.0030912	0	0.0	0	0.806	0	0.0	0	1.591	0	0.0	0	1	0	0.0	0	0.2	0	0.0	0	-0.5606673061697374	0	0.0	0	26	0	0.0	0	0	0	0.0	0	0	0	0.0	0
MADD	PF23629	1	2.7157e-21	0	0.0	0	0.721	0	0.0	0	1.9433	0	0.0	0	0	0	0.0	0	0.6	0	0.0	0	0.09377178149872979	0	0.0	0	25	0	0.0	0		1		1		1		1
MAFB	PF03131	0	0.97972	0	0.4857466666604567	0	0.469	0	-0.5180000000000001	0	1.4486	0	0.4189533333333335	0	6	0	1.0	0	0.6	0	0.06666666666666665	0	-0.8569851997459049	0	-0.019467324688890786	0	4	0	1.0	0	0	0	0.0	0	0	0	0.0	0
MAG	PF08205	0	5.2971e-05	0	-0.28789135266666666	0	0.734	0	0.01966666666666672	0	0.57268	0	-0.24115666666666669	0	19	0	7.0	0	0.8	0	0.06666666666666665	0	0.16761267272753008	0	0.24902676765227671	0	2	0	-3.0	0		1		1		1		1
MAGEL2	PF01454	0		1		1		1		1	-1.6032	0	-0.26744999999999997	0	37	0	0.0	0	0.7	0	0.25	0	-1.6382721639824072	0	-0.8257654146329618	0		1		1		1		1	0	0	0.0	0
MAK	PF00069	0	2.738e-11	0	-0.394524291827628	0	0.894	0	0.23942857142857144	0	1.1039	0	-1.1499704761904763	0	28	0	11.625	0	0.8	0	0.46666666666666673	0	-0.4634415574284699	0	-0.525579518225932	0	1	0	-20.217391304347824	0		1		1		1		1
MALT1	PF13895	0	0.63873	0	0.319349058	0	0.58	0	-0.10599999999999998	0	2.3096	0	0.6047500000000001	0	0	0	-13.0	0	0.6	0	-0.06666666666666665	0	0.45040308615536623	0	0.6064898893287644	0	4	0	-0.5	0		1		1	0	0	0.0	0
MAMLD1		0		1		1		1		1		1		1	0	0		1	0.2	0		1	-0.8239087409443188	0		1		1		1		1		1		1		1
MAN1B1	PF01532	0	7.4637e-22	0	-2.4481999999999997e-06	0	1.134	0	0.23149999999999993	0	-0.66301	0	-1.062705	0	6	0	0.0	0	0.2	0	0.0	0	0.24328614608344612	0	0.3115750455548443	0	6	0	-2.0	0		1		1		1		1
MAN2B1	PF09261	1	6.3922e-24	0	0.0	0	0.898	0	0.0	0	0.90018	0	0.0	0	4	0	0.0	0	0.2	0	0.0	0	0.6600112212893308	0	0.0	0	10	0	0.0	0		1		1	0	0	0.0	0
MANBA	PF02836	1	2.4023e-10	0	0.0	0	0.826	0	0.0	0	0.063106	0	0.0	0	1	0	0.0	0	0.2	0	0.0	0	0.19893186993220904	0	0.0	0	33	0	0.0	0		1		1		1		1
MAOA	PF01593	1		1		1		1		1		1		1	7	0	0.0	0	0.6	0	0.0	0	2.0000043429231047	0	0.0	0	2	0	0.0	0	3	0	0.0	0	0	0	0.0	0
MAP2K1	PF00069	0	0.96737	0	0.572845708144992	0	0.515	0	-0.13957142857142857	0	3.7569	0	1.5030295238095235	0	8	0	-8.375	0	0.2	0	-0.1333333333333333	0	1.725102699808259	0	1.6629647390107969	0	15	0	-6.217391304347824	0	0	0	-2.142857142857143	0	0	0	0.0	0
MAP2K2	PF00069	0	1.581e-05	0	-0.394508481855008	0	0.858	0	0.2034285714285714	0	0.6256	0	-1.6282704761904765	0	8	0	-8.375	0	0.2	0	-0.1333333333333333	0	1.5611133146522544	0	1.4989753538547923	0	15	0	-6.217391304347824	0		1		1		1		1
MAP3K1	PF21040	0	1.0	0	0.49999999999999756	0	0.355	0	-0.1845	0	1.4665	0	0.27441000000000004	0	35	0	16.0	0	0.2	0	0.0	0	-0.712198270069774	0	0.5708368471259941	0	3	0	0.0	0	0	0	0.0	0	0	0	0.0	0
MAPK8IP3		0	1.0	0		1	0.407	0		1	3.4325	0		1	1	0		1	0.6	0		1	-0.6840296545430823	0		1	10	0		1		1		1		1		1
MAPKAPK5	PF00069	0	0.27844	0	-0.11608429185500796	0	0.604	0	-0.0505714285714286	0	1.8547	0	-0.3991704761904764	0	6	0	-10.375	0	0.2	0	-0.1333333333333333	0	-0.6003262785189618	0	-0.662464239316424	0	3	0	-18.217391304347824	0		1		1		1		1
MARVELD2		0	7.3697e-10	0		1	0.993	0		1	1.6453	0		1	5	0		1	0.6	0		1	-0.5316526695878427	0		1	9	0		1		1		1	0	0		1
MASP1		0	1.584e-13	0		1	0.874	0		1	0.93485	0		1	2	0		1	0.6	0		1	1.5185271001173364	0		1		1		1		1		1		1		1
MAT1A	PF02773	1	0.062832	0	0.0	0	0.653	0	0.0	0	2.3888	0	0.0	0	1	0	0.0	0	0.8	0	0.0	0	0.5316066319327221	0	0.0	0	4	0	0.0	0		1		1		1		1
MAX	PF00010	0	0.99819	0	0.50565758125	0	0.288	0	-0.6067500000000001	0	1.8678	0	1.516055	0	0	0	-7.875	0	0.2	0	-0.2875	0	0.5729877081982051	0	1.1492390562179153	0	34	0	13.8	0	3	0	0.0	0	0	0	0.0	0
MBD5		0	1.0	0		1	0.161	0		1	2.3668	0		1	1	0		1	0.2	0		1	-1.3767507096020994	0		1	10	0		1	3	0		1	0	0		1
