gene	uniprot_id	ec_numbers	keyword_ids	enzyme_4class	multi_class_flag	uniprot_missing_flag
MYL1	P05976		KW-0007;KW-0025;KW-0225;KW-0488;KW-0505;KW-0514;KW-0518;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
MYLK	Q15746	2.7.11.18;2;.;7;1;8	KW-0002;KW-0007;KW-0009;KW-0877;KW-0025;KW-0993;KW-0067;KW-0106;KW-0112;KW-0966	kinase	0	0
MYO15A	Q9UKN7		KW-0002;KW-0009;KW-0025;KW-0067;KW-0112;KW-0966;KW-0175;KW-0963;KW-0206;KW-0209	non-enzyme	0	0
MYO18B				non-enzyme	0	1
MYO5A	Q9Y4I1		KW-0002;KW-0007;KW-0009;KW-0025;KW-0067;KW-0112;KW-0175;KW-0505;KW-0518;KW-0547	non-enzyme	0	0
MYO5B	Q9ULV0		KW-0002;KW-0007;KW-0009;KW-0025;KW-0067;KW-0112;KW-0175;KW-0963;KW-0225;KW-0988	non-enzyme	0	0
MYO7A	Q13402		KW-0002;KW-0009;KW-0025;KW-0067;KW-0112;KW-0963;KW-0206;KW-0209;KW-0225;KW-1009	non-enzyme	0	0
MYOC	Q99972		KW-0002;KW-0106;KW-0966;KW-0969;KW-0175;KW-0968;KW-0903;KW-0225;KW-1015;KW-0256	non-enzyme	0	0
MYOCD				non-enzyme	0	1
MYPN				non-enzyme	0	1
MYRF	Q9Y2G1	3.4.-.-	KW-0002;KW-0007;KW-0010;KW-0025;KW-0068;KW-0175;KW-0963;KW-0221;KW-0225;KW-0238	protease	0	0
MYT1L	Q9UL68		KW-0025;KW-1268;KW-0158;KW-0175;KW-0217;KW-0221;KW-0238;KW-0991;KW-0479;KW-0524	non-enzyme	0	0
NAA10	P41227	2.3.1.255;2;.;3;1;5	KW-0002;KW-0007;KW-0012;KW-0025;KW-0963;KW-0225;KW-1013;KW-0539;KW-0597;KW-1267	non-enzyme	0	0
NAA15	Q9BXJ9		KW-0002;KW-0007;KW-0025;KW-0037;KW-0963;KW-0217;KW-0221;KW-0225;KW-0991;KW-0539	non-enzyme	0	0
NACC1	Q96RE7		KW-0002;KW-0963;KW-0225;KW-0887;KW-0991;KW-1017;KW-0539;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
NADSYN1	Q6IA69	6.3.5.1;6;.;3;5;1	KW-0002;KW-0025;KW-0067;KW-0225;KW-0436;KW-0520;KW-0547;KW-1267;KW-1185	non-enzyme	0	0
NAGA	P17050	3.2.1.49;3;.;2;1;4;9	KW-0002;KW-0903;KW-0225;KW-1015;KW-0887;KW-0325;KW-0326;KW-0378;KW-0443;KW-0458	non-enzyme	0	0
NAGLU	P54802	3.2.1.50;3;.;2;1;5;0	KW-0002;KW-0144;KW-0903;KW-0225;KW-0325;KW-0326;KW-0378;KW-0458;KW-0510;KW-0523	non-enzyme	0	0
NAGS	Q8N159	2.3.1.1;2;.;3;1	KW-0002;KW-0012;KW-0225;KW-0496;KW-1267;KW-1185;KW-0808;KW-0809;KW-0835	non-enzyme	0	0
NALCN	Q8IZF0		KW-0002;KW-0025;KW-1003;KW-0175;KW-0225;KW-1015;KW-0325;KW-0407;KW-0406;KW-0472	non-enzyme	0	0
NANS	Q9NR45	2.5.1.57;2.5.1.132;2;.;5;1;7;3	KW-0002;KW-0007;KW-0903;KW-0225;KW-0242;KW-0991;KW-0597;KW-1267;KW-1185;KW-0808	non-enzyme	0	0
NAPB				non-enzyme	0	1
NARS1				non-enzyme	0	1
NARS2	Q96I59	6.1.1.22;6;.;1;2	KW-0007;KW-0025;KW-0030;KW-0067;KW-0209;KW-0225;KW-0431;KW-0436;KW-0496;KW-1010	non-enzyme	0	0
NAXD				non-enzyme	0	1
NAXE	Q8NCW5	5.1.99.6;5;.;1;9;6	KW-0025;KW-0225;KW-0413;KW-0445;KW-0479;KW-0496;KW-0520;KW-0521;KW-0523;KW-0547	non-enzyme	0	0
NBAS	A2RRP1		KW-0007;KW-0025;KW-0963;KW-0225;KW-0242;KW-0256;KW-0472;KW-0597;KW-0653;KW-1267	non-enzyme	0	0
NBEA	Q8NFP9		KW-0002;KW-0025;KW-0963;KW-0225;KW-0887;KW-0991;KW-0472;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
NBN				non-enzyme	0	1
NCF1	P14598		KW-0002;KW-0025;KW-0161;KW-0963;KW-0225;KW-0446;KW-0472;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
NCF2	P19878		KW-0002;KW-0025;KW-0161;KW-0963;KW-0225;KW-0597;KW-1267;KW-1185;KW-0677;KW-0728	non-enzyme	0	0
NCF4	Q15080		KW-0002;KW-0025;KW-0161;KW-0963;KW-0903;KW-0225;KW-0967;KW-0446;KW-0472;KW-0597	non-enzyme	0	0
NDE1				non-enzyme	0	1
NDNF				non-enzyme	0	1
NDP	Q00604		KW-0002;KW-0209;KW-0225;KW-1015;KW-1267;KW-1185;KW-0964;KW-0716;KW-0732;KW-0844	non-enzyme	0	0
NDST1	P52848	2;.;8	KW-0002;KW-0025;KW-0225;KW-1015;KW-0325;KW-0333;KW-0378;KW-0395;KW-0991;KW-0472	non-enzyme	0	0
NDUFA1	O15239		KW-0002;KW-0225;KW-0249;KW-0472;KW-0496;KW-0999;KW-1274;KW-1267;KW-1185;KW-0679	non-enzyme	0	0
NDUFA10	O95299		KW-0002;KW-0025;KW-0225;KW-0249;KW-0274;KW-0285;KW-0496;KW-0597;KW-1274;KW-1267	non-enzyme	0	0
NDUFA12	Q9UI09		KW-0002;KW-0007;KW-0025;KW-0225;KW-0249;KW-0472;KW-0496;KW-0999;KW-1274;KW-1267	non-enzyme	0	0
NDUFA13	Q9P0J0		KW-0002;KW-0007;KW-0025;KW-0053;KW-0225;KW-0249;KW-0945;KW-0472;KW-0496;KW-0999	non-enzyme	0	0
NDUFA2	O43678		KW-0002;KW-0007;KW-0025;KW-1015;KW-0249;KW-0472;KW-0496;KW-0999;KW-1274;KW-1267	non-enzyme	0	0
NDUFA6	P56556		KW-0002;KW-0225;KW-0249;KW-0472;KW-0496;KW-0999;KW-0597;KW-1274;KW-1267;KW-1185	non-enzyme	0	0
NDUFA8	P51970		KW-0002;KW-0903;KW-0225;KW-1015;KW-0249;KW-0472;KW-0496;KW-0999;KW-1274;KW-1267	non-enzyme	0	0
NDUFA9	Q16795		KW-0002;KW-0007;KW-0225;KW-0249;KW-0274;KW-0285;KW-0496;KW-1274;KW-1267;KW-1185	non-enzyme	0	0
NDUFAF2				non-enzyme	0	1
NDUFAF8	A1L188		KW-0225;KW-1015;KW-0496;KW-1274;KW-1267;KW-1185	non-enzyme	0	0
NDUFB11				non-enzyme	0	1
NDUFB3	O43676		KW-0002;KW-0007;KW-0225;KW-0249;KW-0472;KW-0488;KW-0496;KW-0999;KW-1274;KW-1267	non-enzyme	0	0
NDUFB8	O95169		KW-0002;KW-0025;KW-0225;KW-0249;KW-0472;KW-0496;KW-0999;KW-1274;KW-1267;KW-1185	non-enzyme	0	0
NDUFB9	Q9Y6M9		KW-0002;KW-0007;KW-0903;KW-0225;KW-0249;KW-0472;KW-0496;KW-0999;KW-0597;KW-1274	non-enzyme	0	0
NDUFS1	P28331	7.1.1.2;7;.;1;2	KW-0001;KW-0002;KW-0004;KW-0007;KW-0025;KW-0903;KW-0225;KW-0249;KW-0408;KW-0411	non-enzyme	0	0
NDUFS2	O75306	7.1.1.2;7;.;1;2	KW-0002;KW-0004;KW-0007;KW-0025;KW-0225;KW-0249;KW-0408;KW-0411;KW-0429;KW-0472	non-enzyme	0	0
NDUFS3	O75489	7.1.1.2;7;.;1;2	KW-0002;KW-0025;KW-0903;KW-0225;KW-0249;KW-0472;KW-0496;KW-0999;KW-0520;KW-0560	non-enzyme	0	0
NDUFS4	O43181		KW-0002;KW-0225;KW-0249;KW-0472;KW-0496;KW-0999;KW-0597;KW-1274;KW-1267;KW-1185	non-enzyme	0	0
NDUFS6	O75380		KW-0002;KW-0007;KW-0225;KW-0249;KW-0472;KW-0496;KW-0999;KW-1274;KW-1267;KW-1185	non-enzyme	0	0
NDUFS7	O75251	7.1.1.2;7;.;1;2	KW-0002;KW-0004;KW-0025;KW-0225;KW-0249;KW-0379;KW-0408;KW-0411;KW-0431;KW-0472	non-enzyme	0	0
NDUFS8	O00217	7.1.1.2;7;.;1;2	KW-0002;KW-0004;KW-0225;KW-0249;KW-0408;KW-0411;KW-0472;KW-0479;KW-0496;KW-0999	non-enzyme	0	0
NDUFV1	P49821	7.1.1.2;7;.;1;2	KW-0002;KW-0004;KW-0007;KW-0025;KW-0225;KW-0249;KW-0285;KW-0288;KW-0408;KW-0411	non-enzyme	0	0
NDUFV2	P19404	7.1.1.2;7;.;1;2	KW-0001;KW-0002;KW-0007;KW-0249;KW-0408;KW-0411;KW-0472;KW-0479;KW-0496;KW-0999	non-enzyme	0	0
NEB	P20929		KW-0002;KW-0009;KW-0025;KW-0963;KW-0206;KW-0225;KW-0514;KW-1057;KW-1267;KW-1185	non-enzyme	0	0
NECTIN4	Q96NY8		KW-0002;KW-0025;KW-0130;KW-0965;KW-1003;KW-0225;KW-1015;KW-0038;KW-0325;KW-1183	non-enzyme	0	0
NEK1	Q96PY6	2.7.11.1;2;.;7;1	KW-0002;KW-0025;KW-0036;KW-0067;KW-0131;KW-0132;KW-1186;KW-0970;KW-0963;KW-0206	kinase	0	0
NEK8	Q86SG6	2.7.11.1;2;.;7;1	KW-0067;KW-0966;KW-1186;KW-0969;KW-0963;KW-0206;KW-0225;KW-0418;KW-0460;KW-0479	kinase	0	0
NEU1	Q99519	3.2.1.18;3;.;2;1;8	KW-0119;KW-1003;KW-0968;KW-0903;KW-0225;KW-0325;KW-0326;KW-0378;KW-0442;KW-0443	non-enzyme	0	0
NEXMIF				non-enzyme	0	1
NF1	P21359		KW-0002;KW-0007;KW-0025;KW-1003;KW-0225;KW-0343;KW-0446;KW-0472;KW-0539;KW-0597	non-enzyme	0	0
NF2	P35240		KW-0002;KW-0025;KW-1003;KW-0966;KW-0963;KW-0206;KW-0209;KW-0225;KW-0472;KW-0539	non-enzyme	0	0
NFASC	O94856		KW-0002;KW-0025;KW-0130;KW-0965;KW-1003;KW-0225;KW-1015;KW-0325;KW-0393;KW-0472	non-enzyme	0	0
NFE2L2	Q16236		KW-0002;KW-0007;KW-0010;KW-0025;KW-0963;KW-0225;KW-0238;KW-0971;KW-0325;KW-0945	non-enzyme	0	0
NFIA	Q12857		KW-0010;KW-0025;KW-0235;KW-0238;KW-0488;KW-0539;KW-0597;KW-1267;KW-1185;KW-0804	non-enzyme	0	0
NFIB	O00712		KW-0010;KW-0025;KW-0225;KW-0235;KW-0238;KW-0991;KW-0488;KW-0539;KW-0597;KW-1267	non-enzyme	0	0
NFIX	Q14938		KW-0002;KW-0010;KW-0025;KW-0225;KW-0235;KW-0238;KW-1017;KW-0488;KW-0539;KW-0597	non-enzyme	0	0
NFU1	Q9UMS0		KW-0002;KW-0025;KW-0963;KW-0225;KW-0890;KW-0408;KW-0411;KW-0479;KW-0496;KW-0523	non-enzyme	0	0
NGF	P01138		KW-0002;KW-0165;KW-0225;KW-1015;KW-0967;KW-0325;KW-0339;KW-0446;KW-0481;KW-0483	non-enzyme	0	0
NGLY1	Q96IV0	3.5.1.52;3;.;5;1;2	KW-0002;KW-0007;KW-0025;KW-0963;KW-0378;KW-0479;KW-0597;KW-1267;KW-1185;KW-0862	non-enzyme	0	0
NHLRC2	Q8NBF2		KW-0002;KW-0025;KW-0963;KW-0225;KW-0523;KW-1267;KW-1185;KW-0677	non-enzyme	0	0
NHS	Q6T4R5		KW-0025;KW-0898;KW-0965;KW-1003;KW-0966;KW-0963;KW-0472;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
NIPAL4	Q0D2K0		KW-0025;KW-1003;KW-0225;KW-0325;KW-0977;KW-0406;KW-0460;KW-0472;KW-1267;KW-0675	non-enzyme	0	0
NIPBL	Q6KC79		KW-0002;KW-0007;KW-0010;KW-0025;KW-0131;KW-0158;KW-0217;KW-0225;KW-0991;KW-0539	non-enzyme	0	0
NKX2-1	P43699		KW-0010;KW-0025;KW-0090;KW-0984;KW-0225;KW-0238;KW-0371;KW-0539;KW-0597;KW-1267	non-enzyme	0	0
NKX2-5	P52952		KW-0002;KW-0025;KW-0976;KW-0984;KW-0217;KW-0225;KW-0238;KW-0371;KW-0539;KW-1267	non-enzyme	0	0
NKX3-2				non-enzyme	0	1
NKX6-2	Q9C056		KW-0217;KW-0225;KW-0238;KW-0371;KW-1026;KW-0523;KW-0539;KW-1267;KW-1185;KW-0678	non-enzyme	0	0
NLGN3	Q9NZ94		KW-0002;KW-0025;KW-1270;KW-1269;KW-1268;KW-0130;KW-1003;KW-0966;KW-0225;KW-1015	non-enzyme	0	0
NLGN4X	Q8N0W4		KW-0002;KW-0025;KW-1270;KW-1269;KW-1268;KW-0130;KW-1003;KW-0966;KW-0903;KW-1015	non-enzyme	0	0
NLRP2	Q9NX02		KW-0002;KW-0025;KW-0053;KW-0067;KW-0963;KW-0225;KW-0391;KW-0395;KW-0399;KW-0433	non-enzyme	0	0
NLRP3	Q96P20	3.6.4.-	KW-0002;KW-0010;KW-0013;KW-0025;KW-1008;KW-0067;KW-0963;KW-0206;KW-0209;KW-0225	non-enzyme	0	0
NMNAT1	Q9HAN9	2.7.7.1;2.7.7.18;2;.;7;1;8	KW-0002;KW-0067;KW-0209;KW-0903;KW-0225;KW-0242;KW-0991;KW-0901;KW-0460;KW-0520	kinase	0	0
NNT	Q13423	7.1.1.1;7;.;1	KW-0002;KW-0007;KW-0225;KW-0472;KW-0496;KW-0999;KW-0520;KW-0521;KW-0547;KW-1267	non-enzyme	0	0
NOD2	Q9HC29		KW-1064;KW-0024;KW-0067;KW-0072;KW-1003;KW-0963;KW-0225;KW-0325;KW-0391;KW-0399	non-enzyme	0	0
NODAL				non-enzyme	0	1
NOG	Q13253		KW-0002;KW-0891;KW-0209;KW-0217;KW-0221;KW-0225;KW-1015;KW-0325;KW-1267;KW-1185	non-enzyme	0	0
NONO	Q15233		KW-0002;KW-0007;KW-0010;KW-0025;KW-0090;KW-0160;KW-0158;KW-0175;KW-0903;KW-0227	non-enzyme	0	0
NOTCH1	P46531		KW-0002;KW-0010;KW-0037;KW-0040;KW-0106;KW-1003;KW-0217;KW-0221;KW-0903;KW-0225	non-enzyme	0	0
NOTCH2	Q04721		KW-0002;KW-0010;KW-0040;KW-1003;KW-0963;KW-0217;KW-0221;KW-0225;KW-1015;KW-0245	non-enzyme	0	0
NOTCH3	Q9UM47		KW-0002;KW-0010;KW-0040;KW-1003;KW-0217;KW-0221;KW-0225;KW-1015;KW-0245;KW-0325	non-enzyme	0	0
NPC1	O15118		KW-0002;KW-0025;KW-0153;KW-0225;KW-1015;KW-0967;KW-0325;KW-1183;KW-0945;KW-0443	non-enzyme	0	0
NPC2	P61916		KW-0002;KW-0007;KW-0025;KW-0153;KW-0903;KW-0225;KW-1015;KW-0256;KW-0325;KW-0443	non-enzyme	0	0
NPHP1				non-enzyme	0	1
NPHP3	Q7Z494		KW-0002;KW-0025;KW-0966;KW-1186;KW-0969;KW-0175;KW-0225;KW-0449;KW-0981;KW-0519	non-enzyme	0	0
NPHP4	O75161		KW-0025;KW-0965;KW-0966;KW-1186;KW-0969;KW-0963;KW-0206;KW-0225;KW-0901;KW-0983	non-enzyme	0	0
NPHS1	O60500		KW-0002;KW-0025;KW-0130;KW-1003;KW-0217;KW-0225;KW-1015;KW-0325;KW-0393;KW-0472	non-enzyme	0	0
NPHS2	Q9NP85		KW-0025;KW-1003;KW-0225;KW-0256;KW-0325;KW-0449;KW-0472;KW-0564;KW-1267;KW-1185	non-enzyme	0	0
NPR2	P20594	4.6.1.2;4;.;6;1;2	KW-0025;KW-1003;KW-0141;KW-0225;KW-1015;KW-0242;KW-0325;KW-0342;KW-0456;KW-0472	non-enzyme	0	0
NPR3				non-enzyme	0	1
NPRL2	Q8WTW4		KW-0002;KW-0025;KW-0225;KW-0887;KW-0343;KW-1017;KW-0458;KW-0472;KW-0488;KW-1267	non-enzyme	0	0
NPRL3	Q12980		KW-0002;KW-0225;KW-0887;KW-0343;KW-0458;KW-0472;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
NR0B1	P51843		KW-0002;KW-0025;KW-0963;KW-0225;KW-0539;KW-1267;KW-0675;KW-1185;KW-0677;KW-0678	non-enzyme	0	0
NR2E3	Q9Y5X4		KW-0002;KW-0025;KW-0225;KW-0238;KW-1017;KW-0479;KW-0539;KW-1267;KW-0675;KW-1185	non-enzyme	0	0
NR2F1	P10589		KW-0002;KW-0010;KW-0903;KW-0225;KW-0238;KW-0479;KW-0539;KW-1267;KW-0675;KW-1185	non-enzyme	0	0
NR2F2	P24468		KW-0002;KW-0010;KW-0025;KW-0225;KW-0238;KW-0479;KW-0539;KW-0597;KW-1267;KW-0675	non-enzyme	0	0
NR3C1	P04150		KW-0002;KW-0007;KW-0024;KW-0025;KW-0053;KW-0131;KW-0132;KW-0156;KW-0158;KW-0159	non-enzyme	0	0
NR3C2	P08235		KW-0002;KW-0025;KW-0963;KW-0225;KW-0238;KW-0256;KW-0446;KW-0472;KW-0479;KW-0539	non-enzyme	0	0
NR4A2	P43354		KW-0002;KW-0025;KW-0963;KW-0225;KW-0238;KW-1023;KW-0991;KW-0479;KW-0539;KW-0908	non-enzyme	0	0
NR5A1	Q13285		KW-0002;KW-0007;KW-0010;KW-0225;KW-0238;KW-1017;KW-0446;KW-0479;KW-0539;KW-0597	non-enzyme	0	0
NRAS	P01111	3.6.5.2;3;.;6;5;2	KW-0002;KW-0007;KW-1003;KW-0225;KW-0325;KW-0333;KW-0342;KW-0378;KW-1017;KW-0449	non-enzyme	0	0
NRL	P54845		KW-0010;KW-0025;KW-0963;KW-0217;KW-0225;KW-0238;KW-1017;KW-0539;KW-1267;KW-1185	non-enzyme	0	0
NRROS	Q86YC3		KW-1003;KW-0225;KW-1015;KW-0256;KW-0887;KW-0325;KW-0340;KW-0433;KW-0472;KW-0523	non-enzyme	0	0
NRXN1				non-enzyme	0	1
NSD1	Q96L73	2.1.1.357;2;.;1;3;5;7	KW-0002;KW-0010;KW-0025;KW-0156;KW-0160;KW-0158;KW-0225;KW-1017;KW-0479;KW-0489	non-enzyme	0	0
NSD2	O96028	2.1.1.357;2;.;1;3;5;7	KW-0002;KW-0025;KW-0156;KW-0160;KW-0158;KW-0963;KW-0225;KW-0238;KW-0991;KW-0479	non-enzyme	0	0
NSDHL	Q15738	1.1.1.170;1;.;7;0	KW-0002;KW-0007;KW-0152;KW-0153;KW-0225;KW-0256;KW-0977;KW-0991;KW-0444;KW-0551	oxidoreductase	0	0
NSMCE3	Q96MG7		KW-0002;KW-0158;KW-0963;KW-0225;KW-0227;KW-0233;KW-0234;KW-0341;KW-0539;KW-0597	non-enzyme	0	0
NSRP1				non-enzyme	0	1
NT5C3A	Q9H0P0	3.1.3.5;3.1.3.91;3;.;1;9;5	KW-0002;KW-0025;KW-0963;KW-0903;KW-0225;KW-0256;KW-0378;KW-0460;KW-0479;KW-0546	non-enzyme	0	0
NT5E	P21589	3.1.3.35;3.1.3.5;3.1.3.89;3.1.3.91;3.1.3.99;3;.;1;5;8;9	KW-0002;KW-0025;KW-1003;KW-0903;KW-0225;KW-1015;KW-0325;KW-0336;KW-0378;KW-0449	non-enzyme	0	0
NTHL1				non-enzyme	0	1
NTNG2	Q96CW9		KW-0002;KW-0025;KW-1268;KW-1003;KW-0217;KW-0221;KW-0225;KW-1015;KW-0325;KW-0336	non-enzyme	0	0
NTRK1	P04629	2.7.10.1;2;.;7;1;0	KW-0002;KW-0025;KW-0067;KW-1003;KW-0160;KW-0217;KW-0221;KW-0225;KW-1015;KW-0967	kinase	0	0
NUBPL	Q8TB37		KW-0004;KW-0025;KW-0067;KW-0225;KW-0408;KW-0411;KW-0479;KW-0496;KW-0547;KW-1274	non-enzyme	0	0
NUDT2				non-enzyme	0	1
NUP107	P57740		KW-0002;KW-0007;KW-0025;KW-0137;KW-0158;KW-0225;KW-0887;KW-0991;KW-0995;KW-0472	non-enzyme	0	0
NUP133	Q8WUM0		KW-0002;KW-0007;KW-0137;KW-0158;KW-0225;KW-0887;KW-0991;KW-0995;KW-0488;KW-0509	non-enzyme	0	0
NUP188				non-enzyme	0	1
NUP214				non-enzyme	0	1
NUP62	P37198		KW-0002;KW-0007;KW-0175;KW-0963;KW-0206;KW-0225;KW-1015;KW-0325;KW-0945;KW-0509	non-enzyme	0	0
NUS1	Q96E22	2.5.1.87;2;.;5;1;8;7	KW-0002;KW-0037;KW-0900;KW-0217;KW-0221;KW-0225;KW-0256;KW-0325;KW-0991;KW-0443	non-enzyme	0	0
NYX	Q9GZU5		KW-0966;KW-1014;KW-0225;KW-0272;KW-0325;KW-0433;KW-0654;KW-1267;KW-1185;KW-0677	non-enzyme	0	0
OAT	P04181	2.6.1.13;2;.;6;1;3	KW-0002;KW-0007;KW-0025;KW-0032;KW-0903;KW-0225;KW-0496;KW-1267;KW-0663;KW-1185	non-enzyme	0	0
OBSL1				non-enzyme	0	1
OCA2	Q04671		KW-0015;KW-0025;KW-0225;KW-0325;KW-0472;KW-1267;KW-1185;KW-0812;KW-1133;KW-0813	non-enzyme	0	0
OCLN	Q16625		KW-0002;KW-0025;KW-0965;KW-1003;KW-0175;KW-0225;KW-1015;KW-0472;KW-0597;KW-1267	non-enzyme	0	0
OCRL	Q01968	3.1.3.36;3.1.3.56;3.1.3.86;3;.;1;6;8;5	KW-0002;KW-0025;KW-0898;KW-0966;KW-1186;KW-0969;KW-0970;KW-0168;KW-0968;KW-0225	non-enzyme	0	0
ODAD1				non-enzyme	0	1
ODAD2				non-enzyme	0	1
ODAD3				non-enzyme	0	1
ODAD4				non-enzyme	0	1
ODC1				non-enzyme	0	1
OFD1	O75665		KW-0025;KW-0966;KW-1186;KW-0969;KW-0970;KW-0175;KW-0963;KW-0206;KW-0903;KW-0225	non-enzyme	0	0
OGT	O15294	2.4.1.255;2;.;4;1;5	KW-0002;KW-0007;KW-0025;KW-0053;KW-0090;KW-1003;KW-0966;KW-0156;KW-0963;KW-0903	non-enzyme	0	0
ONECUT1				non-enzyme	0	1
OPA1	O60313	3.6.5.5;3;.;6;5	KW-0002;KW-0007;KW-0025;KW-0053;KW-0122;KW-0175;KW-0209;KW-0225;KW-1015;KW-0342	non-enzyme	0	0
OPA3	Q9H6K4		KW-0025;KW-0898;KW-0175;KW-0225;KW-0496;KW-1267;KW-1185;KW-0716;KW-0844	non-enzyme	0	0
OPHN1	O60890		KW-0025;KW-0966;KW-0963;KW-0225;KW-0254;KW-0343;KW-0991;KW-0524;KW-1267;KW-1185	non-enzyme	0	0
OPN1LW	P04000		KW-0002;KW-0157;KW-0225;KW-1015;KW-0297;KW-0325;KW-0472;KW-0597;KW-0600;KW-0675	non-enzyme	0	0
ORC1	Q13415		KW-0002;KW-0007;KW-0067;KW-0225;KW-0235;KW-0238;KW-0242;KW-0460;KW-0479;KW-0547	non-enzyme	0	0
ORC4	O43929		KW-0002;KW-0025;KW-0067;KW-0225;KW-0235;KW-0238;KW-0242;KW-0488;KW-0547;KW-0539	non-enzyme	0	0
ORC6	Q9Y5N6		KW-0002;KW-0225;KW-0235;KW-0238;KW-0242;KW-1017;KW-0539;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
OSGEP	Q9NPF4	2.3.1.234;2;.;3;1;4	KW-0002;KW-0012;KW-0963;KW-0225;KW-0887;KW-0991;KW-0479;KW-0539;KW-1267;KW-1185	non-enzyme	0	0
OTC	P00480	2.1.3.3;2;.;1;3	KW-0002;KW-0007;KW-0028;KW-0055;KW-0225;KW-0496;KW-0597;KW-1267;KW-1185;KW-0808	non-enzyme	0	0
OTOF	Q9HC10		KW-0025;KW-0106;KW-1003;KW-0966;KW-0175;KW-0968;KW-0209;KW-0225;KW-0256;KW-0333	non-enzyme	0	0
OTOGL				non-enzyme	0	1
OTUD6B				non-enzyme	0	1
OTULIN	Q96BN8	3.4.19.12;3;.;4;1;9;2	KW-0002;KW-0007;KW-0037;KW-0963;KW-0225;KW-0378;KW-0391;KW-0399;KW-0597;KW-0645	protease	0	0
OTX2	P32243		KW-0025;KW-0217;KW-0225;KW-0238;KW-0371;KW-1013;KW-0539;KW-1267;KW-1185	non-enzyme	0	0
OXCT1	P55809	2.8.3.5;2;.;8;3;5	KW-0002;KW-0025;KW-0903;KW-0225;KW-0443;KW-0496;KW-0597;KW-1267;KW-1185;KW-0808	non-enzyme	0	0
OXR1				non-enzyme	0	1
P3H1				non-enzyme	0	1
P3H2				non-enzyme	0	1
P4HTM	Q9NXG6	1.14.11.29;1;.;4;2;9	KW-0002;KW-0025;KW-0106;KW-0223;KW-0225;KW-0256;KW-0887;KW-0325;KW-0991;KW-0408	oxidoreductase	0	0
PACS1	Q6VY07		KW-0007;KW-0025;KW-0175;KW-0225;KW-0333;KW-0945;KW-0991;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
PADI3	Q9ULW8	3.5.3.15;3;.;5;1	KW-0002;KW-0106;KW-0963;KW-0225;KW-0378;KW-1267;KW-1185	non-enzyme	0	0
PAFAH1B1	P43034		KW-0002;KW-0007;KW-0025;KW-0131;KW-0132;KW-0175;KW-0963;KW-0206;KW-0217;KW-0221	non-enzyme	0	0
PAH	P00439	1.14.16.1;1;.;4;6	KW-0002;KW-0021;KW-0903;KW-0225;KW-0408;KW-0479;KW-0503;KW-0560;KW-0585;KW-0586	oxidoreductase	0	0
PAK1	Q13153	2.7.11.1;2;.;7;1	KW-0002;KW-0007;KW-0021;KW-0025;KW-0053;KW-0067;KW-0965;KW-1003;KW-0966;KW-0158	kinase	0	0
PAK3	O75914	2.7.11.1;2;.;7;1	KW-0002;KW-0021;KW-0025;KW-0067;KW-0963;KW-0217;KW-0225;KW-0991;KW-0418;KW-0460	kinase	0	0
PALB2	Q86YC2		KW-0002;KW-0175;KW-0225;KW-0227;KW-0233;KW-0234;KW-0238;KW-0923;KW-0539;KW-0597	non-enzyme	0	0
PANK2	Q9BZ23	2.7.1.33;2;.;7;1;3	KW-0002;KW-0024;KW-0025;KW-0037;KW-0067;KW-0173;KW-0963;KW-0903;KW-0225;KW-0418	kinase	0	0
PAPSS2	O95340	2;.;7;4;1;5	KW-0002;KW-0025;KW-0067;KW-0225;KW-0242;KW-0418;KW-0511;KW-0547;KW-0548;KW-1267	kinase	0	0
PARK7	Q99497	3.1.2.-;3.5.1.-;3.5.1.124;3;.;5;1;2;4	KW-0002;KW-0007;KW-0072;KW-1003;KW-0143;KW-0186;KW-0963;KW-0903;KW-0225;KW-0227	non-enzyme	0	0
PARN	O95453	3.1.13.4;3;.;1;4	KW-0002;KW-0007;KW-0025;KW-0963;KW-0225;KW-1011;KW-0269;KW-0378;KW-0460;KW-0479	non-enzyme	0	0
PAX1	P15863		KW-0010;KW-0025;KW-0209;KW-0217;KW-0225;KW-0238;KW-0991;KW-0539;KW-0563;KW-1267	non-enzyme	0	0
PAX2	Q02962		KW-0025;KW-0217;KW-0221;KW-0225;KW-0238;KW-0539;KW-0563;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
PAX3	P23760		KW-0002;KW-0025;KW-0160;KW-0209;KW-0217;KW-0225;KW-0238;KW-0371;KW-0517;KW-0524	non-enzyme	0	0
PAX6	P26367		KW-0002;KW-0025;KW-0217;KW-0221;KW-0225;KW-0238;KW-0371;KW-0539;KW-0563;KW-1059	non-enzyme	0	0
PAX8	Q06710		KW-0002;KW-0025;KW-0984;KW-0217;KW-0221;KW-0225;KW-0238;KW-0539;KW-0563;KW-0597	non-enzyme	0	0
